,Code,Description,Code System,Code System Version,Code System OID,TTY
2648,2102928,levomenthol 10 MG/ML / lidocaine 40 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2649,2102942,camphor 5560 MG / levomenthol 2550 MG / methyl salicylate 28100 MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2650,2105192,menthol 56.4 MG/ML / methyl salicylate 125 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2651,2105550,menthol 50 MG/ML / methyl salicylate 100 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2652,2105836,menthol 0.05 MG/MG / methyl salicylate 0.04 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2653,2106101,camphor 30 MG/ML / methyl salicylate 120 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2654,2107300,camphor 0.005 MG/MG / dimethicone 0.011 MG/MG / menthol 0.00625 MG/MG / phenol 0.005 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2655,2107511,capsaicin 0.00025 MG/MG / lidocaine 0.04 MG/MG / menthol 0.05 MG/MG / methyl salicylate 0.2 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2656,2107764,lidocaine 0.02 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2657,2108822,allantoin 0.005 MG/MG / menthol 0.001 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2658,2108915,lidocaine 39 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2659,2110600,benzocaine 200 MG/ML / menthol 1 MG/ML Mucous Membrane Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2660,2117860,glycerin 150 MG/ML / lidocaine 50 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2661,2118541,camphor 30 MG/ML / menthol 100 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2662,2119381,esketamine 140 MG/ML Nasal Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2663,2119388,{3 (0.2 ML) (esketamine 140 MG/ML Nasal Spray) } Pack,RXNORM,2021-01,2.16.840.1.113883.6.88,GPCK
2664,2119390,{2 (0.2 ML) (esketamine 140 MG/ML Nasal Spray) } Pack,RXNORM,2021-01,2.16.840.1.113883.6.88,GPCK
2665,2119468,menthol 0.085 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2666,2119625,{1 (118 ML) (chlorpheniramine maleate 0.2 MG/ML / dextromethorphan hydrobromide 1.5 MG/ML Oral Solution) / 1 (118 ML) (dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML Oral Solution) } Pack,RXNORM,2021-01,2.16.840.1.113883.6.88,GPCK
2670,2120690,menthol 74 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2671,2121075,menthol 70 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2672,2121441,hydrogen peroxide 30 MG/ML / menthol 1 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2673,2121666,menthol 0.12 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2674,2121681,menthol 140 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2675,2121692,camphor 0.005 MG/MG / menthol 0.035 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2676,2121931,camphor 0.012 MG/MG / lidocaine 0.04 MG/MG / menthol 0.03 MG/MG / methyl salicylate 0.09 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2677,2122356,dextromethorphan hydrobromide 5 MG / guaifenesin 100 MG Oral Granules,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2678,2122382,dextromethorphan hydrobromide 2.5 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2679,2122387,dextromethorphan hydrobromide 2.5 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2680,2122393,dextromethorphan hydrobromide 3.3 MG/ACTUAT Oral Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2681,2122403,dextromethorphan hydrobromide 3.3 MG/ACTUAT / phenylephrine hydrochloride 3.3 MG/ACTUAT Oral Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2682,2122413,dextromethorphan hydrobromide 2.2 MG/ACTUAT Oral Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2683,2122419,dextromethorphan hydrobromide 2.5 MG/ACTUAT / phenylephrine hydrochloride 1.25 MG/ACTUAT Oral Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2684,2123045,menthol 0.0044 MG/MG / zinc oxide 0.206 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2685,2123154,lidocaine 8 MG/ML Topical Oil,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2686,2123377,camphor 0.03 MG/MG / menthol 0.03 MG/MG / methyl salicylate 0.1 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2687,2166123,dextromethorphan hydrobromide 0.667 MG/ML / guaifenesin 13.3 MG/ML / phenylephrine hydrochloride 0.333 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2692,2167676,12 HR dextromethorphan hydrobromide 40 MG / guaifenesin 780 MG / pseudoephedrine hydrochloride 80 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2694,2167730,brompheniramine maleate 0.8 MG/ML / dextromethorphan hydrobromide 6 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2697,2167737,benzocaine 50 MG/ML / dextromethorphan hydrobromide 5 MG/ACTUAT / glycerin 300 MG/ML Mucosal Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2698,2167740,chlorpheniramine maleate 0.133 MG/ML / dextromethorphan hydrobromide 0.333 MG/ML / phenylephrine hydrochloride 0.333 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2699,2167750,chlorpheniramine maleate 0.8 MG/ML / dextromethorphan hydrobromide 6 MG/ML / phenylephrine hydrochloride 1.5 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2700,2167754,dextromethorphan hydrobromide 0.3 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2701,2167782,dextromethorphan hydrobromide 20 MG / guaifenesin 400 MG / pseudoephedrine hydrochloride 20 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2702,2167783,dextromethorphan hydrobromide 20 MG / guaifenesin 400 MG / pseudoephedrine hydrochloride 40 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2703,2167784,dextromethorphan hydrobromide 28 MG / guaifenesin 388 MG / phenylephrine hydrochloride 10 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2705,2167801,dextromethorphan hydrobromide 7.5 MG Oral Lozenge,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2706,2167803,dextromethorphan hydrobromide 8 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2707,2168528,lidocaine hydrochloride 50 MG/ML / phenylephrine hydrochloride 2.5 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2708,2169138,dextromethorphan hydrobromide 5 MG / guaifenesin 100 MG / phenylephrine hydrochloride 2.5 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2709,2169968,menthol 0.008 MG/MG Topical Powder,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2710,2171392,menthol 45 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2711,2172190,dextromethorphan hydrobromide 17.5 MG / guaifenesin 400 MG / phenylephrine hydrochloride 10 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2712,2175793,camphor 0.03 MG/MG / menthol 0.01 MG/MG / petrolatum 0.892 MG/MG / phenol 0.015 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2713,2176267,dextromethorphan hydrobromide 20 MG / guaifenesin 400 MG Powder for Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2714,2177190,capsaicin 0.00002 MG/MG / menthol 0.1 MG/MG / methyl salicylate 0.2 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2715,2178283,capsaicin 0.0003 MG/MG / menthol 0.04 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2716,2178768,menthol 22 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2717,2178779,camphor 53 MG/ML / Eucalyptus oil 13 MG/ML / menthol 28 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2718,2179635,tramadol hydrochloride 100 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2719,2182800,mannitol 300 MG/ML / menthol 12.5 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2720,2186001,camphor 0.03 MG/MG / dimethicone 0.03 MG/MG / lidocaine 0.04 MG/MG / menthol 0.01 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2721,2197844,lidocaine 40 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2722,2198895,menthol 20 MG/ML / menthyl salicylate 100 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2723,2198968,menthol 0.0125 MG/MG / methyl salicylate 0.1 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2724,2198969,camphor 35 MG/ML / menthol 25 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2725,2198970,camphor 0.05 MG/MG / menthol 0.028 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2726,2199136,lidocaine 35 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2727,2199317,lidocaine 35 MG/ML / menthol 70 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2728,2199390,camphor 40 MG/ML / menthol 100 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2729,2199665,lidocaine 0.035 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2730,2199672,lidocaine 0.035 MG/MG / menthol 0.07 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2733,2257305,allantoin 5 MG/ML / benzocaine 200 MG/ML / camphor 30 MG/ML / dimethicone 20 MG/ML / menthol 10 MG/ML / petrolatum 640 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2734,2257313,lidocaine hydrochloride 0.045 MG/MG / menthol 0.05 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2735,2260507,methyl salicylate 0.12 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2736,2260510,methyl salicylate 0.15 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2737,2261404,menthol 0.11 MG/MG / methyl salicylate 0.22 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2741,2263076,camphor 28 MG/ML / menthol 28 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2742,2265634,ammonia 23 MG/ML / camphor 31 MG/ML / menthol 60 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2743,2265849,dextromethorphan hydrobromide 1.2 MG/ML / guaifenesin 26.4 MG/ML / phenylephrine hydrochloride 0.667 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2744,2266112,menthol 50 MG/ML / methyl salicylate 100 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2745,2266113,menthol 30 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2746,2268058,dextromethorphan hydrobromide 3 MG/ML / phenylephrine hydrochloride 1 MG/ML / triprolidine hydrochloride 0.25 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2747,2268062,dextromethorphan hydrobromide 2.5 MG/ML / guaifenesin 25 MG/ML / phenylephrine hydrochloride 1.25 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2748,2268066,camphor 60 MG/ML / menthol 60 MG/ML / methyl salicylate 150 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2750,2274104,menthol 70 MG/ML Topical Foam,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2751,2275621,benzocaine 200 MG/ML / lidocaine 40 MG/ML / tetracaine 10 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2752,2279832,camphor 30 MG/ML / menthol 150 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2753,2280291,dextromethorphan hydrobromide 3 MG/ML / guaifenesin 20 MG/ML Oral Suspension,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2754,2281302,bacitracin 0.5 UNT/MG / lidocaine hydrochloride 0.04 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 5 UNT/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2755,2283615,{120 (dextromethorphan hydrobromide 1 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Suspension) / 120 (diphenhydramine hydrochloride 1.25 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Suspension) } Pack,RXNORM,2021-01,2.16.840.1.113883.6.88,GPCK
2756,2287163,capsaicin 0.00083 MG/MG / menthol 0.03 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2757,2287556,camphor 0.02 MG/MG / lidocaine 0.025 MG/MG / methyl salicylate 0.04 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2758,2362008,menthol 14 MG/ML / methyl salicylate 100 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2759,2362250,{1 (118 ML) (chlorpheniramine maleate 0.2 MG/ML / dextromethorphan hydrobromide 1.5 MG/ML Oral Solution) / 1 (118 ML) (dextromethorphan hydrobromide 1 MG/ML / guaifenesin 10 MG/ML Oral Solution) } Pack,RXNORM,2021-01,2.16.840.1.113883.6.88,GPCK
2760,2368128,dextromethorphan hydrobromide 20 MG / guaifenesin 375 MG / pseudoephedrine hydrochloride 60 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2761,2369354,benzyl alcohol 0.1 ML/ML / lidocaine hydrochloride 40 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2763,2370887,camphor 40 MG/ML / menthol 100 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2764,2370911,camphor 0.11 MG/MG / menthol 0.16 MG/MG / methyl salicylate 0.3 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2766,2372438,camphor 50 MG/ML / menthol 80 MG/ML / methyl salicylate 100 MG/ML Topical Oil,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2767,2373431,lidocaine 20 MG/ML Topical Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2768,2373441,dextromethorphan hydrobromide 2 MG/ML Oral Suspension,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2769,2374740,camphor 0.047 MG/MG / Eucalyptus oil 0.01 MG/MG / menthol 0.0125 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2770,2375042,benzalkonium chloride 0.0013 MG/MG / lidocaine hydrochloride 0.04 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2771,2383952,capsaicin 0.00025 MG/MG / menthol 0.04 MG/MG Medicated Patch,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2772,238542,methyl salicylate 250 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2774,2391332,menthol 14 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2775,2391333,camphor 0.1 MG/MG / menthol 0.12 MG/MG / methyl salicylate 0.15 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2776,2393535,camphor 0.04 MG/MG / menthol 0.06 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2777,2393597,camphor 0.047 ML/ML / menthol 0.01 MG/MG Topical Gel,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2778,2394049,camphor 5 MG/ML / menthol 10 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2779,2394503,camphor 0.0316 MG/MG / capsaicin 0.0003 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2780,2395808,tramadol hydrochloride 5 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2781,2396891,250 ML dexmedetomidine 0.004 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2783,2397132,{1 (180 ML) (acetaminophen 32.5 MG/ML / dextromethorphan hydrobromide 1 MG/ML / phenylephrine hydrochloride 0.5 MG/ML / triprolidine hydrochloride 0.125 MG/ML Oral Solution) / 1 (180 ML) (acetaminophen 32.5 MG/ML / guaifenesin 20 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution) } Pack,RXNORM,2021-01,2.16.840.1.113883.6.88,GPCK
2784,249329,lamotrigine 250 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2785,249706,lofepramine 70 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2786,250033,trimipramine 10 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2787,250587,ondansetron 16 MG Rectal Suppository,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2788,250708,furosemide 40 MG / triamterene 50 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2789,250722,lofepramine 14 MG/ML Oral Suspension,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2790,252006,capsaicin 0.25 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2791,252478,lamotrigine 50 MG Disintegrating Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2792,252479,lamotrigine 200 MG Disintegrating Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2793,252967,lidocaine 40 MG/ML / menthol 10 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2794,282401,lamotrigine 25 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2795,282574,camphor 0.02 MG/MG / Eucalyptus oil 0.05 MG/MG / methyl salicylate 0.02 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2797,282808,menthol 0.08 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2798,282842,iodine 0.06 MG/MG / methyl salicylate 0.048 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2799,283119,guaiacol 0.02 MG/MG / methyl salicylate 0.08 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2800,283504,ondansetron 2 MG/ML Injectable Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2801,308498,bacitracin 0.5 UNT/MG / lidocaine 0.04 MG/MG / neomycin 0.0035 MG/MG / polymyxin B 10 UNT/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2802,309958,disopyramide 100 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2803,309960,disopyramide 150 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2804,310812,hydrochlorothiazide 25 MG / triamterene 37.5 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2805,310818,hydrochlorothiazide 50 MG / triamterene 75 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2806,311264,lamotrigine 25 MG Chewable Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2807,311265,lamotrigine 5 MG Chewable Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2808,311573,methacholine 0.0025 MG/MG / methyl salicylate 0.1 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2809,311635,methyl salicylate 100 MG/ML Topical Cream,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2810,311636,methyl salicylate 0.3 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2811,312083,50 ML ondansetron 0.64 MG/ML Injection,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2812,312084,ondansetron 24 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2813,312085,ondansetron 0.8 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2814,312086,ondansetron 8 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2815,312087,ondansetron 8 MG Disintegrating Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2816,313496,trimipramine 100 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2817,313498,trimipramine 25 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2818,313499,trimipramine 50 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2819,313761,zaleplon 10 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2820,313762,zaleplon 5 MG Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2821,314029,hydrochlorothiazide 25 MG / triamterene 50 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2822,314032,halofantrine 250 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2823,349010,lamotrigine 2 MG Chewable Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2824,349420,desloratadine 5 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2825,391875,lamotrigine 2 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2826,403841,desloratadine 5 MG Disintegrating Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2827,418609,menthol 0.002 MG/MG Topical Ointment,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2828,421926,dothiepin 15 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2829,430902,baclofen 5 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2831,485709,12 HR dextromethorphan hydrobromide 30 MG / guaifenesin 835 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2832,577080,desloratadine 2.5 MG Disintegrating Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2833,607573,desloratadine 0.5 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2834,616463,isopropyl alcohol 0.7 ML/ML / methyl salicylate 4 MG/ML Topical Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2835,616749,12 HR ranolazine 500 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2836,636568,chlorpheniramine maleate 0.2 MG/ML / dextromethorphan hydrobromide 1 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2837,636793,12 HR disopyramide 100 MG Extended Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2838,636794,12 HR disopyramide 150 MG Extended Release Oral Capsule,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2839,692695,ondansetron 16 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2840,700949,chlorpheniramine maleate 0.6 MG/ML / dextromethorphan hydrobromide 2.75 MG/ML / phenylephrine hydrochloride 1.5 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2841,728231,12 HR ranolazine 1000 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2842,751139,{35 (lamotrigine 25 MG Oral Tablet) } Pack,RXNORM,2021-01,2.16.840.1.113883.6.88,GPCK
2843,751563,{7 (lamotrigine 100 MG Oral Tablet) / 42 (lamotrigine 25 MG Oral Tablet) } Pack,RXNORM,2021-01,2.16.840.1.113883.6.88,GPCK
2844,753451,{14 (lamotrigine 100 MG Oral Tablet) / 84 (lamotrigine 25 MG Oral Tablet) } Pack,RXNORM,2021-01,2.16.840.1.113883.6.88,GPCK
2845,755914,azatadine 0.1 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2846,756289,dothiepin 5 MG/ML Oral Solution,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2847,790264,24 HR desvenlafaxine 100 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2848,790288,24 HR desvenlafaxine 50 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2849,803408,desvenlafaxine 100 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2850,803409,desvenlafaxine 50 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2851,808937,menthol 75 MG/ML Topical Lotion,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2852,828692,zolpidem tartrate 5 MG/ACTUAT Oral Spray,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2853,833709,24 HR tramadol hydrochloride 100 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2854,833711,24 HR tramadol hydrochloride 200 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2855,833713,24 HR tramadol hydrochloride 300 MG Extended Release Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2856,835603,tramadol hydrochloride 50 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2857,836395,acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
2858,836408,tramadol hydrochloride 50 MG Disintegrating Oral Tablet,RXNORM,2021-01,2.16.840.1.113883.6.88,SCD
